"","popularity","dcluster","ent","r_ent","cluster1","cluster2","cluster3","timeWwa","income","lifestd","sportint","football","age","civic","resmob","soccont","attgen","attgiven","attdiscovered","attnoatt","tvinfo","tvlowbrow","tvhighbrow","tvpop","tvcons","moviesepic","movieshigh","movieslight","bookshigh","bookslow","booksknow","booksfant","pressgen","pressknow","presscons","presslib","pressspec","musichigh","musicmodern","musicrock","musicafro","cultcap","lifestab","wealth","can1","can2"
"buw/ogrody",34,"Wolne_Zawody",1.42975380566706,0.902074216277374,0.558823529411765,0.205882352941176,0.235294117647059,10.3823529411765,1.79411764705882,3.38235294117647,2.5,1.94117647058824,23.7352941176471,3.11764705882353,31.7647058823529,17.2941176470588,34.3529411764706,2.25,3.41666666666667,2.67156862745098,-0.23203241897136,-0.363977291110402,-0.128545138629958,-0.0901319599503743,0.0432914749232711,0.155233277481486,-0.196553515272542,-0.117878655901193,0.089211335003204,-0.214800423153472,0.156354320667882,0.0693580395352709,-0.192580631068627,0.112890140553214,-0.0492368641985857,-0.0106085740795432,-0.0246673883867277,-0.0723876609403862,-0.127707626960218,-0.0691662234292983,-0.3019494686325,0.00119536978797971,0.0951791751323524,-0.168146838842315,-0.269272873633375,-0.452106184281237
"autonomia_(skwer_za_uw)",2,"Kulturalnie_wycofani",1,1,NA,0.5,0.5,12.5,2,3,2,2,24,2,34.5,19.5,36,1.75,4.08333333333333,2.91666666666667,0.243448140319442,-0.24556802402051,0.224059545266948,-0.283433302164129,0.404326372046004,0.345917393548199,0.220027281458503,0.917807722115552,0.291130184526128,0.510379306557618,0.5831427372997,0.575079831714482,-0.105816531995068,-0.189713548277541,0.433984180861049,-0.910572729426213,0.130019544005275,0.603262833272146,0.238551636515129,-0.349805540925123,-1.30548785076931,0.203329114688678,0.0930471448503695,-0.345737159556185,-0.824539141861232,-0.280793166130598
"kawki_na_stawki",1,"Kulturalnie_wycofani",0,0,NA,NA,1,4,10,3,3,1,26,1,33,23,32,1.5,3.5,3.16666666666667,-0.938583877076536,-2.29666902900624,-1.40606509333481,-0.657377068807507,-1.45751399578495,-0.415365576039918,-1.03020011561346,-0.251112901370512,-0.19849219238512,-1.35328872174175,-0.523626914857,0.0659098177546995,-0.786211631043219,0.391749343635425,-1.45653987803991,0.281373850508588,-1.41783530063558,-0.212265088294287,0.412595470353554,-0.365395498884219,-0.0538457347571211,1.00112736913589,0.450641482696392,0.616455729353667,1.21358032314536,-4.00403514284387
"sam_lipowa",2,"Kulturalnie_wycofani",1,1,NA,0.5,0.5,14,6,4,3.5,2.5,25,1,36.5,22.5,30.5,1.75,3.75,3,-0.330762994704975,-1.52427122749755,-0.754866195973331,-0.145168539721105,-0.44529976203665,-0.760959141435315,-0.167274969444726,-0.198438296694742,0.0976731688764454,-0.395647530961596,-0.114980469593143,-0.413502165907333,-0.17353418394703,-0.0338206116106476,-1.19599496345091,0.332384295160278,-0.29907806110354,-0.000945776015038161,0.11051181262718,-0.623224598171796,0.363172254578429,0.932481552917984,0.342168308750179,0.574335367611045,0.8692956008376,-1.34294542970838
"charlotte",3,"Studenci",0.91829583405449,0.91829583405449,NA,0.666666666666667,0.333333333333333,9.33333333333333,4,3.66666666666667,2.33333333333333,2.33333333333333,23,0.666666666666667,34.6666666666667,21,36.3333333333333,2.66666666666667,3.5,2.27777777777778,0.0689090440291466,-1.24744448960535,0.196907127791699,-0.187945405806159,-0.933462917786296,0.112956819259059,0.158836771652123,-0.343342284289984,-0.0566698991380675,-0.168316899180683,-0.00366822320261062,-1.05454285637757,-0.0643886357135319,-0.518486040670815,-0.664304104525278,0.138472600014769,-0.348096018328068,-0.0945086290025489,0.134689405778205,-0.713010813833701,-0.652001906868973,0.350840089401861,0.148182060077987,0.380022798048957,1.40946385142496,-0.407353518536688
"bieżnia_w_parku_traugutta",1,"Kulturalnie_wycofani",0,0,NA,NA,1,4,10,3,3,1,26,1,33,23,32,1.5,3.5,3.16666666666667,-0.938583877076536,-2.29666902900624,-1.40606509333481,-0.657377068807507,-1.45751399578495,-0.415365576039918,-1.03020011561346,-0.251112901370512,-0.19849219238512,-1.35328872174175,-0.523626914857,0.0659098177546995,-0.786211631043219,0.391749343635425,-1.45653987803991,0.281373850508588,-1.41783530063558,-0.212265088294287,0.412595470353554,-0.365395498884219,-0.0538457347571211,1.00112736913589,0.450641482696392,0.616455729353667,1.21358032314536,-4.00403514284387
"korty_na_warszawiance",1,"Kulturalnie_wycofani",0,0,NA,NA,1,4,10,3,3,1,26,1,33,23,32,1.5,3.5,3.16666666666667,-0.938583877076536,-2.29666902900624,-1.40606509333481,-0.657377068807507,-1.45751399578495,-0.415365576039918,-1.03020011561346,-0.251112901370512,-0.19849219238512,-1.35328872174175,-0.523626914857,0.0659098177546995,-0.786211631043219,0.391749343635425,-1.45653987803991,0.281373850508588,-1.41783530063558,-0.212265088294287,0.412595470353554,-0.365395498884219,-0.0538457347571211,1.00112736913589,0.450641482696392,0.616455729353667,1.21358032314536,-4.00403514284387
"ścianka_obozowa60",1,"Kulturalnie_wycofani",0,0,NA,NA,1,4,10,3,3,1,26,1,33,23,32,1.5,3.5,3.16666666666667,-0.938583877076536,-2.29666902900624,-1.40606509333481,-0.657377068807507,-1.45751399578495,-0.415365576039918,-1.03020011561346,-0.251112901370512,-0.19849219238512,-1.35328872174175,-0.523626914857,0.0659098177546995,-0.786211631043219,0.391749343635425,-1.45653987803991,0.281373850508588,-1.41783530063558,-0.212265088294287,0.412595470353554,-0.365395498884219,-0.0538457347571211,1.00112736913589,0.450641482696392,0.616455729353667,1.21358032314536,-4.00403514284387
"capitol",2,"Kulturalnie_wycofani",1,1,NA,0.5,0.5,4,5.5,3.5,3,1,23.5,3,31,20,31.5,1.75,3.08333333333333,3.41666666666667,-0.0806458983508147,-1.17053139042533,-1.19254385363906,0.196591335916196,-0.407066468522324,-0.547480868278631,-0.262860543271481,-0.504566021363768,-0.0590582103415734,-0.0293785474497019,-0.935615115087108,0.00523996811515407,-0.315929261070459,0.0747548779615504,-0.328501100590398,0.278318497816978,-0.38302112289572,-0.122848197281014,0.0170160803694915,-0.260136112572218,0.308462612965573,0.604212791455879,0.294491048411527,0.249023277693334,0.597627182538288,-1.33805946260858
"platinium",3,"Studenci",0.91829583405449,0.91829583405449,NA,0.666666666666667,0.333333333333333,10,4,4,3.33333333333333,2,23.6666666666667,0.333333333333333,35,20,29.6666666666667,2,3,2.61111111111111,-0.0284364780312587,-0.180838369235039,-0.257272474387065,0.142253878409891,-0.687327688714036,0.0530851594813829,0.308414152090943,-0.671283223305183,-0.354596558953773,0.551541966775207,0.0592232495690951,-0.648826488489023,0.0969633110651831,0.581034189943267,-0.40555958130688,-0.26367655145869,-0.00684962895268789,-0.523211069299001,0.0321563843284545,-0.2491433463742,0.599130570473405,0.449442407107086,-0.244886029763419,0.330198847870925,1.48816092540027,0.345760009993203
"mono_bar",4,"Wolne_Zawody",1.5,0.946394630357186,0.5,0.25,0.25,5,3.25,3.5,2.5,2,24.75,2.25,29.75,19.75,29.25,1.625,3.25,3.08333333333333,-0.182601196108105,-0.0539130246402647,0.252020359998525,-0.169554858587282,0.571098459392627,-0.35394488510318,-0.306124314506483,0.538542436887448,-0.446139528363029,-0.444629170768167,-0.102071784618095,0.0122461875822403,-0.341754079154938,-0.19636696463812,0.287644401604622,-0.36623453396314,-0.845346899631199,0.372721741144691,0.366168182151907,-0.464426276768645,0.551132566400143,0.311592902055925,0.119095013870099,0.126896959317927,-0.248436715954547,-0.876332599119725
"teatr_na_woli",1,"Kulturalnie_wycofani",0,0,NA,NA,1,4,10,3,3,1,26,1,33,23,32,1.5,3.5,3.16666666666667,-0.938583877076536,-2.29666902900624,-1.40606509333481,-0.657377068807507,-1.45751399578495,-0.415365576039918,-1.03020011561346,-0.251112901370512,-0.19849219238512,-1.35328872174175,-0.523626914857,0.0659098177546995,-0.786211631043219,0.391749343635425,-1.45653987803991,0.281373850508588,-1.41783530063558,-0.212265088294287,0.412595470353554,-0.365395498884219,-0.0538457347571211,1.00112736913589,0.450641482696392,0.616455729353667,1.21358032314536,-4.00403514284387
"bella_napoli",1,"Kulturalnie_wycofani",0,0,NA,NA,1,4,10,3,3,1,26,1,33,23,32,1.5,3.5,3.16666666666667,-0.938583877076536,-2.29666902900624,-1.40606509333481,-0.657377068807507,-1.45751399578495,-0.415365576039918,-1.03020011561346,-0.251112901370512,-0.19849219238512,-1.35328872174175,-0.523626914857,0.0659098177546995,-0.786211631043219,0.391749343635425,-1.45653987803991,0.281373850508588,-1.41783530063558,-0.212265088294287,0.412595470353554,-0.365395498884219,-0.0538457347571211,1.00112736913589,0.450641482696392,0.616455729353667,1.21358032314536,-4.00403514284387
"arkadia",31,"Studenci",1.57457837585435,0.99344834665673,0.32258064516129,0.387096774193548,0.290322580645161,11.1935483870968,1.74193548387097,3.7741935483871,2.7741935483871,1.83870967741935,23.1935483870968,2.12903225806452,35.1290322580645,18.4838709677419,34.0645161290323,2.17741935483871,3.48387096774194,2.96236559139785,0.0121748804424755,-0.152705581034663,-0.123626406410967,0.0352359997885569,-0.0704967751605717,0.0378200730695285,0.0102140354797848,-0.0903481331539649,0.105279239998395,0.0696892664808821,-0.039936289317431,0.0969453452298557,-0.247391235293655,0.00653522995711978,0.0856762462650257,-0.0126807372600962,0.126533021629867,-0.27582505074783,-0.163602688496699,-0.211074679029902,-0.188630021967128,0.0344956871556518,0.0739009466180647,0.0409460259857456,0.264399888572802,0.0657277898025876
"stare/nowe_miasto",33,"Wolne_Zawody",1.4495701653254,0.914576947193293,0.484848484848485,0.363636363636364,0.151515151515152,10.5757575757576,1.6969696969697,3.39393939393939,2.84848484848485,2.24242424242424,23.6666666666667,2.39393939393939,34.2727272727273,18.3030303030303,35.2424242424242,2.33333333333333,3.7979797979798,2.74747474747475,0.0229859389818152,0.080587387177178,0.024214961893898,0.35721562010327,-0.0835777850376054,-0.065068350951594,-0.0550926719638524,-0.0393717950866956,0.0666791002824594,0.0380744380532004,0.1320307399661,0.0466923630821971,0.192279150291793,-0.0692403124762359,0.0617617403916213,0.0762747956936148,0.0649400296028438,0.0858210638276681,-0.0515453105326058,0.0905823181082941,0.122389267120738,0.0401134835422628,0.147595749519386,-0.0650526758822992,-0.198610518899171,0.0980771049839048
"pałac_wilanowski/okolice",2,"Kulturalnie_wycofani",1,1,NA,0.5,0.5,13.5,6,3.5,2.5,1.5,25,3,35.5,23,32.5,1.75,3.66666666666667,2.91666666666667,-0.497828271602363,-1.13357981467837,-0.312809345762805,-0.560908739194151,-0.200713248941911,0.148880384270328,-0.694548818967535,0.242387921542686,-0.00279155980211301,-0.595925825156963,-0.224387179600615,0.469785208458733,-0.680205483675733,-0.379439849863794,-0.807056743628748,0.112653005815952,-1.04812764597612,0.0195902444018486,0.262193832892207,0.564056148290388,-0.152723505282368,0.799081631093612,0.138055912266856,0.424898704599513,-0.0333879038241656,-2.48144167605846
"filharmonia_narodowa_",1,"Kulturalnie_wycofani",0,0,NA,NA,1,4,10,3,3,1,26,1,33,23,32,1.5,3.5,3.16666666666667,-0.938583877076536,-2.29666902900624,-1.40606509333481,-0.657377068807507,-1.45751399578495,-0.415365576039918,-1.03020011561346,-0.251112901370512,-0.19849219238512,-1.35328872174175,-0.523626914857,0.0659098177546995,-0.786211631043219,0.391749343635425,-1.45653987803991,0.281373850508588,-1.41783530063558,-0.212265088294287,0.412595470353554,-0.365395498884219,-0.0538457347571211,1.00112736913589,0.450641482696392,0.616455729353667,1.21358032314536,-4.00403514284387
"cytadela",3,"Kulturalnie_wycofani",1.58496250072116,1,0.333333333333333,0.333333333333333,0.333333333333333,12.3333333333333,6.66666666666667,3,2.33333333333333,2.33333333333333,26.3333333333333,2.66666666666667,33.6666666666667,20,35,2.5,3.77777777777778,2.38888888888889,-0.201285609797707,-0.250014675591696,-0.612916314519698,-0.424826049283403,-0.361614127135125,-0.00499144162786739,-0.602287468741487,-1.02390708904762,0.508467431471154,-0.530008079995807,-0.142437368190318,-0.862828739237654,-0.0895435323447673,-0.234247416714488,-0.0341604446934972,0.0543202121964332,-0.519501252022282,0.329028490386315,-0.364204384785928,-0.717234199545265,0.515487571270679,0.302479748950619,0.541398887564396,0.143177807507576,0.20917523840217,-0.539682411461617
"akademia_tańca_izadory",1,"Wolne_Zawody",0,0,NA,NA,1,7,4,4,5,1,27,4,37,17,24,1,2,4.16666666666667,0.863842374727914,0.858889324588321,1.03133718997079,0.59308353415608,0.567292116823664,1.56600657547574,1.71033742529609,0.737819398395738,-0.0350276306750834,0.645825035286344,0.312601575019139,0.406841736914739,1.11210166960919,1.43709664589696,0.636534592814087,0.0816154963303702,0.608263823845148,0.210818805852613,-1.23884061500757,-0.105289243190026,0.704549482359527,0.31628299265253,0.601078133068617,-0.0489715546827965,-2.11705199133449,1.77260932190471
"glam",4,"Wolne_Zawody",0.811278124459133,0.811278124459133,NA,0.75,0.25,15.5,2.75,3.75,2.5,1,25.25,3.5,37.25,19.25,30,1.75,3.54166666666667,3.33333333333333,-0.309070000085755,-0.894357668436966,0.174345507228986,-0.228402314358707,-0.622672902088582,1.29112900472302,0.179201974669006,0.240169185809872,0.823088899276357,-0.209012013969945,0.426442883108466,0.237094677144664,0.687990267833399,1.24278474957653,-0.557387721505269,0.135376996262883,0.258811183630273,0.672552149492745,0.213349940195266,0.0553571018515948,-0.903903165639008,0.516953069426349,0.347099668758277,0.100907334954269,-1.31593438483871,-0.788386372322311
"kalimba",1,"Studenci",0,0,NA,NA,1,2,4,4,5,2,24,3,37,21,26,1.5,3.16666666666667,3,-1.23639175972464,0.667024977990635,0.185327078540475,0.467005522884023,-1.15469515677176,-0.114041222683826,1.25954338160835,-0.0817935948148438,-0.466442492975035,1.00124458975588,0.246946195286945,1.26083036892749,-0.133518639709602,-1.32018464895711,-0.782298397070605,-0.176365365915892,-0.361235168770363,-0.102807842279303,0.458337285518439,1.8142453733792,1.02773699237982,-0.400579447955194,0.0530685471949547,0.624931870176939,0.697247534792806,0.115790148246152
"park_bródnowski",5,"Studenci",0.721928094887362,0.721928094887362,NA,0.2,0.8,12.2,0.8,3.4,4.2,2,23.2,0.8,31.6,13.6,32.2,2.4,3.13333333333333,2.63333333333333,0.177169678317193,0.352159090818437,0.230061889119261,0.703541896958041,0.127635529418492,0.136737729300764,0.386138537324508,-0.0525706334757742,-0.118971694802593,0.412848452142523,-0.401703846605565,0.247787816654809,-0.0331099345157706,-0.308025660818885,0.103471980729782,-0.0761893314317699,0.467939407206633,-0.637382126448953,0.268521084025554,0.17499035094245,0.538611454662411,-0.249849494011323,-0.25527315684765,0.28108307007933,0.652210853972182,0.875593468522379
"bulwary_wiślane",25,"Wolne_Zawody",1.29947057079725,0.819874647006471,0.64,0.16,0.2,12.48,1.48,3.44,2.72,2.04,23.72,2.4,32.52,18.48,35.24,2.26,3.82666666666667,2.78,-0.322979978144265,0.0864763326890059,-0.0242393472150673,-0.607656792160159,-0.221470359188261,0.0727578555531481,-0.339648258142077,0.108522586239719,0.0848176634737802,0.127735127896155,0.393908496671371,-0.244419996320898,0.0814284101829125,0.102102048242091,-0.235058376217335,0.130734752725723,-0.473563626621281,0.514689942246943,0.366943837462991,-0.229394134054272,-0.0186592395460107,0.0762863788045842,0.0162483797392502,-0.118659211060028,-0.390624485462641,-0.343744810969356
"pizzeria_nowolipki",2,"Wolne_Zawody",0,0,NA,NA,1,15.5,2,4,3,2,25,5,35.5,21,40.5,3.5,4.5,2.16666666666667,-1.24104615097819,-0.794768181568745,-0.637224607989007,-1.90937819466835,-0.0554693317064231,1.35727643787085,-0.556485062313244,0.144062476838077,1.11794902489446,0.726810956333237,1.58748306090149,-0.435500449980754,0.794039260560373,0.499051284127452,0.325673850479401,-0.0144692416290798,0.145915613846349,1.15660915241286,0.61936031232651,0.489331867584727,-1.18480755394215,0.342165287432388,0.262340801321419,0.369244462829567,-1.39591138720286,-0.597101276286382
"plac_zbawiciela",9,"Wolne_Zawody",1.53049305675748,0.965633607142825,0.444444444444444,0.333333333333333,0.222222222222222,13.7777777777778,2.77777777777778,3.77777777777778,2.55555555555556,2,24.4444444444444,2.22222222222222,35.8888888888889,21.3333333333333,36,2.94444444444444,3.77777777777778,2.61111111111111,-0.304260493137871,-0.265127856603337,-0.79730435522631,-0.164359929854591,-0.15152179525984,0.0226670447632205,-0.41167893111842,-0.632321054646268,0.335040256685721,-0.4092180826845,-0.00671947138638471,-0.446901124288442,0.330039975222769,0.161684216469712,-0.0605973316824522,0.364240999440041,-0.200185099625978,-0.00450058572408272,0.452301913648011,-0.293654974872572,0.29927237489413,0.140134895358914,0.37414745479952,0.339565844194253,0.174231931383902,-0.258085540356976
"basen_polna",2,"Studenci",1,1,NA,0.5,0.5,8,1,4,2.5,2,24,4,28,18.5,32.5,3,3.75,2.66666666666667,-0.183328832397525,-0.608371582230749,-0.657391251539189,-1.45805472710184,-0.308725077020566,0.703767529285908,-0.408086807244981,0.676079000409467,0.450497247180694,0.0480083964321667,0.992548781067583,-0.690310500165092,0.908693448725498,0.50754398228313,0.440303242733179,0.318993828142412,0.238502117117279,0.587784630079248,0.949912895637766,-0.0728564309141315,-0.48660592743402,0.592312840038578,-0.45312106528929,0.344007318846312,-0.414135127480352,-0.450988357281091
"park_morskie_oko",8,"Wolne_Zawody",0.811278124459133,0.811278124459133,NA,0.75,0.25,10.625,1.375,3.5,3,1.875,23.75,3.375,34.5,21.5,32.5,2.1875,3.9375,2.58333333333333,0.0758138095624514,-0.24507131626762,0.103717362903747,0.10343373571453,-0.207197644172514,0.432748474296223,0.564001499645657,0.33311259667419,0.568198727353589,0.229451676267777,0.961304498463737,-0.208150572943735,0.554241844674727,0.519576696116258,-0.148025015957727,0.662453863915236,0.463517728755619,0.703995057823483,0.304814888907194,-0.281101933890346,-0.218566631503655,0.383667629782943,-0.0163507930156949,-0.0346283592568737,-1.01038573852934,0.320461552276026
"kinoteka",10,"Wolne_Zawody",0.881290899230693,0.881290899230693,NA,0.7,0.3,13,1.7,3.5,2.9,1.9,24.8,2.9,33.7,17.9,34.6,1.95,3.66666666666667,2.88333333333333,-0.709531432669825,-0.0236487110100379,-0.0493599005709284,-0.752811569971631,-0.424743005196286,0.416696033123931,-0.929407119704681,0.0405618127452132,0.563286575456907,-0.460590710058939,0.0973642551111796,-0.0911992137576866,0.202056239960115,0.203415697873447,-0.455400677206341,0.212448790281298,-0.349885549703392,0.443821792663364,0.344272473693743,-0.479590147051778,-0.123678904770521,0.172469721142925,0.310545194137033,-0.205705149977323,-1.0416058621888,-0.746949433094919
"kino_kultura",1,"Wolne_Zawody",0,0,NA,NA,1,5,2,4,3,1,24,7,36,23,38,3,4.5,2.33333333333333,-1.18068888578465,-2.25620262877611,-1.54489978818262,-2.66655437137259,-1.68103768343022,1.41113736538403,-1.12517900102091,0.329861681014416,1.32051033130298,0.0134287907507181,2.21244861173388,-1.09521940108787,1.29949541522117,1.66093619509258,-0.39095900794971,1.26571359993549,0.854732881931679,1.46626329795196,1.23691697556902,-0.213878498720564,-1.22898793243999,0.619820979019516,-0.381895279362226,0.300707829222949,-1.04460845382901,-1.88294625850161
"kawiarnia_hoża51",1,"Kulturalnie_wycofani",0,0,NA,NA,1,26,1,4,2,2,26,0,24,14,27,1,2.33333333333333,3.16666666666667,-1.77849741093621,-1.68115048801976,-3.31907230747395,-1.90579020627798,-0.596452825558673,-2.05544896342009,-2.17364518631218,-2.05807846518006,-2.43638006525374,-3.1695148112606,1.07033357338819,-0.877549117420796,-1.73729612516469,-0.0406259195141351,0.574195171700452,-1.11926472561099,-1.08117224807474,-1.21442800551358,-0.788251409442866,-0.0850376000073261,-0.121422774792312,-0.946964910259584,0.121083423772309,-0.47938197157295,3.01957039874127,-4.24151616001011
"sphinx_centrum",1,"Kulturalnie_wycofani",0,0,NA,NA,1,26,1,4,2,2,26,0,24,14,27,1,2.33333333333333,3.16666666666667,-1.77849741093621,-1.68115048801976,-3.31907230747395,-1.90579020627798,-0.596452825558673,-2.05544896342009,-2.17364518631218,-2.05807846518006,-2.43638006525374,-3.1695148112606,1.07033357338819,-0.877549117420796,-1.73729612516469,-0.0406259195141351,0.574195171700452,-1.11926472561099,-1.08117224807474,-1.21442800551358,-0.788251409442866,-0.0850376000073261,-0.121422774792312,-0.946964910259584,0.121083423772309,-0.47938197157295,3.01957039874127,-4.24151616001011
"park_dolina_służewiecka",3,"Kulturalnie_wycofani",1.58496250072116,1,0.333333333333333,0.333333333333333,0.333333333333333,25,1.66666666666667,4,2.66666666666667,2.33333333333333,25,0.666666666666667,33.3333333333333,16.3333333333333,30.6666666666667,1.5,3.11111111111111,3.11111111111111,-1.18962816457867,-0.392110737353592,-1.23977059064942,-1.00829224624543,-0.260470944400908,-1.41455101556499,-0.550480387175519,-0.35251604199626,-0.658866242246005,-0.483643421167404,0.768846715476904,-0.236549488466818,-0.677388080776566,0.191289794278345,0.208038879425109,-0.00112438961269569,0.234760065544188,-0.25897984028462,0.0731445036694244,-0.678382508678849,-0.223143559800681,0.163686560307526,0.253762917861249,-0.0773067156948637,0.658123983163187,-1.0256110335396
"las_kabacki",14,"Wolne_Zawody",1.55665670746282,0.982141032834875,0.428571428571429,0.285714285714286,0.285714285714286,16.9285714285714,2,3.57142857142857,2.71428571428571,1.71428571428571,25.1428571428571,2.71428571428571,32.9285714285714,18.5,34,2.21428571428571,3.55952380952381,2.88095238095238,0.113192608766341,-0.118081939881292,0.162830946454898,0.126956743630799,-0.342333012387873,-0.0202239227193775,0.1033530443616,-0.614667311018294,-0.0871633278835345,-0.214714967541196,0.0995054928574949,-0.212222359636871,0.139126619389225,0.111309952004632,0.0993800321197718,0.302656781026536,-0.041646765640668,-0.222246613927862,-0.156338876175173,-0.132762233964417,0.0624807034938201,0.0305422877734678,0.336183046215518,0.176111598630683,0.122517740220318,0.172453469868828
"ścianka_warszawianka",1,"Kulturalnie_wycofani",0,0,NA,NA,1,26,1,4,2,2,26,0,24,14,27,1,2.33333333333333,3.16666666666667,-1.77849741093621,-1.68115048801976,-3.31907230747395,-1.90579020627798,-0.596452825558673,-2.05544896342009,-2.17364518631218,-2.05807846518006,-2.43638006525374,-3.1695148112606,1.07033357338819,-0.877549117420796,-1.73729612516469,-0.0406259195141351,0.574195171700452,-1.11926472561099,-1.08117224807474,-1.21442800551358,-0.788251409442866,-0.0850376000073261,-0.121422774792312,-0.946964910259584,0.121083423772309,-0.47938197157295,3.01957039874127,-4.24151616001011
"ścianka_nowowiejska",1,"Kulturalnie_wycofani",0,0,NA,NA,1,26,1,4,2,2,26,0,24,14,27,1,2.33333333333333,3.16666666666667,-1.77849741093621,-1.68115048801976,-3.31907230747395,-1.90579020627798,-0.596452825558673,-2.05544896342009,-2.17364518631218,-2.05807846518006,-2.43638006525374,-3.1695148112606,1.07033357338819,-0.877549117420796,-1.73729612516469,-0.0406259195141351,0.574195171700452,-1.11926472561099,-1.08117224807474,-1.21442800551358,-0.788251409442866,-0.0850376000073261,-0.121422774792312,-0.946964910259584,0.121083423772309,-0.47938197157295,3.01957039874127,-4.24151616001011
"crux",3,"Kulturalnie_wycofani",0,0,NA,NA,1,22.6666666666667,2,4,2.33333333333333,2.33333333333333,25.3333333333333,3.33333333333333,31,14.6666666666667,31.3333333333333,1.5,3.11111111111111,3.33333333333333,-1.59513844841361,-0.506103950572823,-1.5199409733967,-1.59726778564091,0.0269906899268344,-0.442624075432063,-0.937043277351615,-0.425691596566115,-0.408279808381134,-2.10102841103494,0.9228668501547,0.674625010661843,-1.1857849942,0.216109873005741,-0.638170789872577,-1.40838357436424,-1.26086678788485,0.0504208987142049,0.418006753618241,0.678445769664695,0.288099185933078,-0.106391470662807,0.171863046625553,-0.319607035544641,-0.310473954007566,-3.30936564091202
"złote_tarasy",29,"Kulturalnie_wycofani",1.58322627406798,0.99890456294557,0.310344827586207,0.344827586206897,0.344827586206897,13.2068965517241,1.3448275862069,3.75862068965517,2.41379310344828,1.55172413793103,23.2413793103448,2.20689655172414,32.4827586206897,17.1379310344828,33.1034482758621,1.94827586206897,3.39080459770115,3.02873563218391,0.0501142087061532,-0.251192652098374,-0.202007455148582,-0.138262840087828,-0.133308938692043,-0.388751315036586,-0.11923762520095,0.149412207875615,-0.367386874019064,-0.0905419542124234,-0.282730268718346,0.321987393638525,-0.483225721366908,0.024102454840921,0.113246193315013,-0.149490780899922,0.0389057786370308,-0.421624844338386,-0.16064570937853,0.194653801351445,-0.487070377511321,-0.121414044284262,-0.00793786297945753,-0.103854680772637,0.55979060896115,-0.581492875653667
"galeria_mokotów",11,"Wolne_Zawody",1.49491884823395,0.943188780525574,0.454545454545455,0.363636363636364,0.181818181818182,15.0909090909091,1,3.45454545454545,2.45454545454545,2.27272727272727,23.6363636363636,2.18181818181818,34.1818181818182,18.5454545454545,34.0909090909091,1.95454545454545,3.63636363636364,2.86363636363636,-0.248967198621404,0.251267486210787,-0.0412238809098704,0.103138189077033,-0.0916083735088712,0.335649363465041,-0.00733781037249025,-0.163465570582103,-0.0417823639209484,-0.042410875085557,0.698569815583743,-0.248326407854818,0.175728242514614,0.324381646489174,0.0631055297056224,0.228600286529067,0.351902690062185,0.00924254061659364,-0.528872870128563,-0.375057115243633,-0.372182670689521,-0.157936846622983,-0.0804484309856447,0.0528335038449894,-0.0138060543328686,0.510658288952692
"wrzenie_świata",4,"Wolne_Zawody",0,0,NA,NA,1,10.75,0.75,3.5,3.75,2.75,24,2.25,35,16.25,37,1.875,4.54166666666667,2.66666666666667,-0.47807983011221,0.391479961853837,0.575076884485906,-0.431131904450408,0.197484374983081,0.965611692129043,0.118095815795404,-0.24883542146451,0.841510745311579,-0.206125059355189,0.469636134930838,-0.330088938987397,0.398337415664857,-0.0796720290951018,-1.02787326567707,0.972832222785462,-0.409484255471538,0.698311320652494,-0.477551664949177,-0.392443978304527,-0.351027316689089,0.221233151860967,0.0566687468942856,-0.189064604995434,-1.61974468952891,0.437829689135041
"dada",1,"Wolne_Zawody",0,0,NA,NA,1,5,0,3,2,1,24,3,32,16,26,1,4.5,3,-1.12748400657027,0.186074879411155,0.958431413212744,-0.451620031125348,0.199577393287167,0.678674254066078,-0.802118840083359,-1.61556491445222,0.910671172768447,-0.4660085538428,-0.832240093400507,-1.52862021198431,0.68548505816204,0.194616842282567,-1.58573043654015,1.42455595203741,-0.350962473789767,1.06560391624164,-1.68668517920615,-0.598870254086823,1.02627608872578,-0.0511595540479695,0.104027967510028,-0.811575786852354,-1.92911594299163,0.611529020186884
"boom_boom_room",1,"Wolne_Zawody",0,0,NA,NA,1,6,2,3,3,2,25,2,36,17,35,4.5,3.5,1.5,-0.746900332679663,0.69138602925644,0.726113099546312,0.637067447623629,0.143044952167474,0.661834164040018,-0.715168536240914,0.412656869387302,0.72252484753656,0.121988868703395,-0.170963832719746,-0.76033028374735,0.840514440512242,0.576929254617834,0.851407943570036,0.890348376530937,1.02007981712565,0.919469151177879,0.40611624787637,0.719823211151467,1.19419115320526,0.00422458104824507,0.629867850406259,-0.556542921662317,-2.00985433872387,0.529085402914046
"przechyły",2,"Kulturalnie_wycofani",1,1,NA,0.5,0.5,7,1.5,2.5,2.5,2,24.5,1,34.5,20.5,36,3.25,3.66666666666667,2.33333333333333,-0.727395985210634,0.00549530397555759,0.713606495376811,-0.763913570946303,-0.410348075833243,-0.279694547324839,-0.702173619075813,1.28825602299532,0.0398917719462305,0.439331390875322,0.288261200413396,0.499285780533751,-0.612431699908507,1.1264506975415,-0.361302512687351,-0.720031608362279,-0.119544924240039,0.79757006054808,0.218754753965024,1.14029501808689,-0.591044596949529,0.0864207113750958,0.536037665146996,-0.409492233389456,-1.25170756633622,-1.66138589719517
