"id","marital","timeWwa","dog","edu","eduprog","edutime","worktime","fatheredu","motheredu","grandedu","income","lifestd","cars","hometype","homestatus","tv","tablet","internetuse","tvtime","moviefreq","movie30","bookfreq","book12","pressfreq","musicfreq","theater","opera","cinema","art","livemusic","club","sportshow","sportint","football","trainfreq","trainfav","bookquant","cdquant","artquant","age","ISCObroad","incomeclass","civic","resmob","soccont","attgen","attgiven","attdiscovered","attnoatt","tvinfo","tvlowbrow","tvhighbrow","tvpop","tvcons","moviesepic","movieshigh","movieslight","bookshigh","bookslow","booksknow","booksfant","pressgen","pressknow","presscons","presslib","pressspec","musichigh","musicmodern","musicrock","musicafro"
1,"single","5","no","MA+","soc/beh","fl_edu","no_job","high","high","high","2","2","no_car","apartment","rent","no_tv","no_tablet","no_blog/web",0,"sometimes",5,"often",10,"often","not_everyday","rarely","rarely","sometimes","sometimes","sometimes","sometimes","never","2","1","sometimes","run","hundreds","tens","few","24","no_job","mid/high",1,31,15,39,2.5,3.83333333333333,1.83333333333333,-0.580802358224974,-0.304802048399431,0.289697541841797,-1.3262248036072,1.10145245803473,-0.435947315676051,-0.0680131235760522,0.724701346979296,-0.650073153045488,-0.601723779065771,0.70570406292273,0.0964214975419156,-0.530648455558846,-0.385615226172885,0.445564768976739,-1.78803849149691,-0.25498838708822,0.86388525321357,0.658102481568991,-0.180548172250379,-0.824112334151539
2,"single","4","no","MA+","law/biz/menag","fl_edu","full","high","high","<=med","10","3","1car+","apartment","own","tv","no_tablet","no_blog/web",0.5,"often",15,"often",50,"often","everyday","regularly","regularly","regularly","regularly","sometimes","regularly","regularly","3","1","regularly","run","hundreds","hundreds","tens+","26","high:mng/pro/self","mid/high",1,33,23,32,1.5,3.5,3.16666666666667,-0.938583877076536,-2.29666902900624,-1.40606509333481,-0.657377068807507,-1.45751399578495,-0.415365576039918,-1.03020011561346,-0.251112901370512,-0.19849219238512,-1.35328872174175,-0.523626914857,0.0659098177546995,-0.786211631043219,0.391749343635425,-1.45653987803991,0.281373850508588,-1.41783530063558,-0.212265088294287,0.412595470353554,-0.365395498884219,-0.0538457347571211
3,"nf_rel","7","no","BA","human/lang","no_fl_edu","flexible","don't_know","high","<=med","4","4","no_car","apartment","family","no_tv","tablet","no_blog/web",0,"sometimes",4,"often",10,"often","everyday","regularly","never","sometimes","sometimes","rarely","sometimes","regularly","5","1","regularly","ind","hundreds","tens","tens+","27","high:mng/pro/self","mid/high",4,37,17,24,1,2,4.16666666666667,0.863842374727914,0.858889324588321,1.03133718997079,0.59308353415608,0.567292116823664,1.56600657547574,1.71033742529609,0.737819398395738,-0.0350276306750834,0.645825035286344,0.312601575019139,0.406841736914739,1.11210166960919,1.43709664589696,0.636534592814087,0.0816154963303702,0.608263823845148,0.210818805852613,-1.23884061500757,-0.105289243190026,0.704549482359527
4,"married","2","no","BA","STEM/med","no_fl_edu","no_job","<=med","<=med","high","4","4","1car+","apartment","family","tv","no_tablet","no_blog/web",1,"often",10,"sometimes",5,"rarely","everyday","rarely","rarely","rarely","rarely","rarely","never","never","5","2","regularly","run","thousands","hundreds","few","24","no_job","mid/high",3,37,21,26,1.5,3.16666666666667,3,-1.23639175972464,0.667024977990635,0.185327078540475,0.467005522884023,-1.15469515677176,-0.114041222683826,1.25954338160835,-0.0817935948148438,-0.466442492975035,1.00124458975588,0.246946195286945,1.26083036892749,-0.133518639709602,-1.32018464895711,-0.782298397070605,-0.176365365915892,-0.361235168770363,-0.102807842279303,0.458337285518439,1.8142453733792,1.02773699237982
5,"single","5","no","BA","law/biz/menag","fl_edu","no_job","high","high","<=med","2","4","no_car","apartment","rent","tv","tablet","no_blog/web",0,"often",20,"often",30,"often","everyday","regularly","rarely","regularly","sometimes","sometimes","regularly","rarely","3","1","regularly","ind","thousands","tens","few","24","no_job","mid/high",7,36,23,38,3,4.5,2.33333333333333,-1.18068888578465,-2.25620262877611,-1.54489978818262,-2.66655437137259,-1.68103768343022,1.41113736538403,-1.12517900102091,0.329861681014416,1.32051033130298,0.0134287907507181,2.21244861173388,-1.09521940108787,1.29949541522117,1.66093619509258,-0.39095900794971,1.26571359993549,0.854732881931679,1.46626329795196,1.23691697556902,-0.213878498720564,-1.22898793243999
6,"nf_rel","26","no","<=highschool+tech","STEM/med","fl_edu","part","<=med","<=med","don't_know","1","4","no_car","apartment","family","no_tv","no_tablet","no_blog/web",0,"rarely",0,"sometimes",3,"rarely","everyday","rarely","never","rarely","rarely","rarely","rarely","never","2","2","sometimes","ind","tens","few","few","26","low:phys/sale/serv/assoc_pro","low",0,24,14,27,1,2.33333333333333,3.16666666666667,-1.77849741093621,-1.68115048801976,-3.31907230747395,-1.90579020627798,-0.596452825558673,-2.05544896342009,-2.17364518631218,-2.05807846518006,-2.43638006525374,-3.1695148112606,1.07033357338819,-0.877549117420796,-1.73729612516469,-0.0406259195141351,0.574195171700452,-1.11926472561099,-1.08117224807474,-1.21442800551358,-0.788251409442866,-0.0850376000073261,-0.121422774792312
7,"single","5","no","BA","human/lang","fl_edu","part","high","high","don't_know","0","3","no_car","apartment","rent","no_tv","no_tablet","no_blog/web",0,"often",10,"sometimes",20,"sometimes","everyday","rarely","rarely","regularly","sometimes","sometimes","sometimes","never","2","1","regularly","run","hundreds","few","zero","24","low:phys/sale/serv/assoc_pro","low",3,32,16,26,1,4.5,3,-1.12748400657027,0.186074879411155,0.958431413212744,-0.451620031125348,0.199577393287167,0.678674254066078,-0.802118840083359,-1.61556491445222,0.910671172768447,-0.4660085538428,-0.832240093400507,-1.52862021198431,0.68548505816204,0.194616842282567,-1.58573043654015,1.42455595203741,-0.350962473789767,1.06560391624164,-1.68668517920615,-0.598870254086823,1.02627608872578
8,"single","6","no","MA+","human/lang","no_fl_edu","full","<=med","<=med","don't_know","2","3","no_car","apartment","rent","no_tv","no_tablet","blog/web",0,"often",15,"sometimes",8,"sometimes","everyday","regularly","rarely","sometimes","sometimes","sometimes","rarely","regularly","3","2","regularly","run","hundreds","tens","few","25","low:phys/sale/serv/assoc_pro","mid/high",2,36,17,35,4.5,3.5,1.5,-0.746900332679663,0.69138602925644,0.726113099546312,0.637067447623629,0.143044952167474,0.661834164040018,-0.715168536240914,0.412656869387302,0.72252484753656,0.121988868703395,-0.170963832719746,-0.76033028374735,0.840514440512242,0.576929254617834,0.851407943570036,0.890348376530937,1.02007981712565,0.919469151177879,0.40611624787637,0.719823211151467,1.19419115320526
9,"single","24","yes","BA","human/lang","fl_edu","flexible","high","high","high","2","4","no_car","other","family","tv","tablet","no_blog/web",1,"rarely",4,"often",25,"often","everyday","rarely","never","sometimes","rarely","rarely","sometimes","rarely","1","1","sometimes","ind","hundreds","hundreds","tens+","24","low:phys/sale/serv/assoc_pro","mid/high",0,40,22,36,1,3,3.16666666666667,-0.167338630247078,-0.723807718259495,0.0615119907749925,0.28785730102785,-1.28942562999344,-0.0577071978378176,0.304883845423809,-1.16902782654757,0.274552008460564,0.129148810146489,-0.705613155418485,-0.344388310051218,0.245091119307158,0.805003289970661,-1.60547193273036,1.31675383474188,0.393698692568858,-0.399976956026558,-0.473320516512322,-1.08905511337891,-0.077869561464764
10,"single","23","no","BA","law/biz/menag","fl_edu","no_job","high","high","high","0","5","1car+","other","own","tv","no_tablet","no_blog/web",2,"sometimes",4,"sometimes",5,"often","everyday","regularly","rarely","regularly","sometimes","regularly","regularly","regularly","5","4","regularly","rival","hundreds","hundreds","tens+","23","no_job","low",2,40,24,43,4,4.16666666666667,1.83333333333333,-0.270616624067602,0.860735353836298,0.0203178065397366,0.373881800235133,-0.87744315245672,-0.244178753535792,0.201426991273851,-0.591287945017668,-0.0438618135863349,-0.195212820343201,-0.889424398266509,-0.577313820358264,0.53708287574244,-0.791282672561156,-0.975902775475906,1.10057200837099,-1.12640314370525,0.214865035937494,1.25800678612344,-1.36696933888487,-1.58860212422668
11,"single","5","no","BA","human/lang","fl_edu","flexible","high","high","<=med","2","5","no_car","apartment","rent","no_tv","no_tablet","no_blog/web",0,"sometimes",3,"often",15,"sometimes","everyday","rarely","rarely","sometimes","rarely","sometimes","regularly","never","1","1","sometimes","run","hundreds","hundreds","zero","24","high:mng/pro/self","mid/high",2,31,12,35,2,3,2.33333333333333,-1.52066871166915,0.831707818983401,-1.28254450738212,-0.234451752666358,-1.22390288708842,0.165441822668735,-1.43574350090293,-0.863968213866814,1.1409585111895,-0.111196314046046,-0.953905692997082,-0.507969894178531,-0.410754209951931,-1.58068889238503,-0.223591971893139,0.531670181135328,-1.47643265464129,0.483050260576562,0.694486721072614,-0.383252380551062,-0.323425253539725
12,"nf_rel","2","yes","MA+","human/lang","no_fl_edu","flexible","<=med","<=med","<=med","1","3","no_car","apartment","rent","no_tv","no_tablet","no_blog/web",0,"sometimes",3,"often",20,"often","everyday","rarely","rarely","sometimes","sometimes","sometimes","never","regularly","5","5","regularly","ind","hundreds","few","few","26","high:mng/pro/self","low",2,34,19,34,2,3.5,2.83333333333333,-1.02945166100168,-0.0917068395391308,0.322165016803729,-0.692497020650737,2.07853663121482,-0.0869043300633884,0.20937463975577,0.842714474458347,-0.00293410920254146,0.330960476830548,0.249545641312216,0.661860452536865,0.429775093074545,-0.266977690787871,-0.102809039590609,-1.17805920654983,-0.30303934998214,0.0852061177839844,0.848423463749769,0.878067104264692,0.48018488336094
13,"single","25","no","BA","human/lang","fl_edu","full","high","high","high","2","3","no_car","apartment","own","tv","no_tablet","no_blog/web",7,"sometimes",7,"sometimes",24,"sometimes","everyday","regularly","rarely","regularly","regularly","regularly","regularly","regularly","2","2","sometimes","ind","tens","few","few","25","high:mng/pro/self","mid/high",5,39,23,39,2,4,2.66666666666667,0.563184431375581,0.267708209505395,0.999654549248394,0.742661221994243,0.433616854468268,1.23678870007931,0.846580204836539,-0.406413465276152,1.02962333575652,-0.044112078933542,0.15235380281763,-0.618876332687635,0.699200183981798,0.870608150387217,0.356268477765055,1.31450500887043,-0.0327696692427706,2.14388375067856,0.245800130725879,0.422645899536311,0.303626457182491
14,"single","2","no","<=highschool+tech","soc/beh","fl_edu","flexible","high","high","high","0","3","no_car","apartment","rent","no_tv","no_tablet","no_blog/web",0,"rarely",2,"often",30,"often","everyday","regularly","rarely","regularly","sometimes","sometimes","sometimes","never","2","1","regularly","ind","hundreds","hundreds","zero","24","high:mng/pro/self","low",6,40,23,31,3,4.5,2.5,-1.61697543361524,0.16171382814535,0.417645392206907,-0.249555082831094,1.06358752938909,0.767785121579254,0.742399469684656,0.0485017369700138,1.61458492748707,-0.698044408736071,0.784008214370053,-0.993294655011167,0.210537918802175,0.905675390704215,-0.0981827781452112,-0.966245787488222,-0.270474443184254,1.58060622243866,1.66817983122341,0.330034668569101,0.748890280730144
15,"nf_rel","15","no","MA+","human/lang","no_fl_edu","flexible","<=med","high","<=med","1","4","1car+","apartment","rent","tv","no_tablet","no_blog/web",4,"sometimes",3,"often",10,"often","everyday","rarely","regularly","sometimes","sometimes","regularly","regularly","regularly","3","3","regularly","ind","tens","tens","zero","26","high:mng/pro/self","mid/high",2,34,19,44,4,3.33333333333333,1.16666666666667,0.644342264900112,0.335834569844773,-1.64352326017095,-0.738662868173784,1.46248336868249,-0.0204231563155235,-0.119719712518335,-0.101592618807915,-0.323347694432819,1.27881119975849,0.613432239345363,-0.752486050138053,-0.0702454069168532,0.459683477782205,0.789233261534775,-1.05762848812649,0.445332319087673,-0.964848056220199,2.05332831317876,0.326465177160533,-0.59807167349199
16,"single","26","no","MA+","law/biz/menag","no_fl_edu","flexible","<=med","<=med","high","0","4","no_car","apartment","family","tv","tablet","blog/web",2,"often",10,"sometimes",4,"often","everyday","rarely","rarely","sometimes","sometimes","regularly","regularly","rarely","4","1","regularly","ind","tens","tens","few","26","high:mng/pro/self","low",1,36,20,44,1.5,4,3.16666666666667,0.40049867584262,-1.65210277667211,1.51526398329041,-0.122925700356439,0.989437000843358,1.97516481813637,1.68521897153731,1.61474216503224,0.589920029687783,0.774462451192464,-0.0812953005190593,0.227506615156153,2.2719959987613,0.978444217775332,0.839081075874428,0.480256207561724,0.411092291868363,-0.757139995408637,-0.590556358777119,-0.217906483863426,-0.52519379267302
17,"nf_rel","26","no","BA","human/lang","fl_edu","flexible","high","high","high","2","3","no_car","apartment","own","no_tv","tablet","blog/web",2,"often",15,"often",20,"often","everyday","regularly","rarely","regularly","regularly","regularly","regularly","never","1","1","regularly","ind","thousands","hundreds","few","26","high:mng/pro/self","mid/high",8,30,18,45,2.5,4,3,-1.42406688732503,-1.24946784929379,0.563784963883808,-0.124057554167598,0.179373261312654,1.05188935229429,0.475108411611172,0.926884513757166,0.765288325788758,0.868179650175378,0.961326230462406,1.35941883430793,0.654158091714081,0.745173273892317,-1.29657909592891,0.157070406645841,-0.818517085736332,1.64536303554878,1.17454578918937,1.57790429287086,-0.567440980460664
18,"single","24","no","BA","human/lang","no_fl_edu","full","<=med","high","<=med","1","3","no_car","apartment","own","tv","no_tablet","no_blog/web",0.5,"often",10,"often",26,"rarely","everyday","regularly","rarely","sometimes","sometimes","sometimes","regularly","rarely","1","1","sometimes","ind","hundreds","tens","few","24","high:mng/pro/self","low",1,39,19,23,1,3.33333333333333,3.66666666666667,-1.35223985437585,-2.10290096912885,1.20672743143751,0.319202430770618,-0.907337652487368,1.99543984283418,-0.32769332697566,-0.41559537114049,1.89112126127676,-0.208495028033138,-0.278428195664964,0.836850953311715,0.362579861623945,0.872889730882341,-1.6244044289834,-1.72228292931462,-0.225428655588297,0.189200102071697,0.196919255133585,0.997674346384064,-1.7868285295193
19,"single","17","no","MA+","soc/beh","no_fl_edu","flexible","high","high","don't_know","3","3","1car+","apartment","own","tv","no_tablet","no_blog/web",0.5,"rarely",0,"often",5,"often","everyday","rarely","rarely","sometimes","regularly","sometimes","sometimes","rarely","2","2","sometimes","ind","hundreds","few","few","31","high:mng/pro/self","mid/high",3,38,23,32,2,3,3.5,-0.0351595978508469,-0.254230467752344,-0.685747900552708,0.445894641510997,-0.711718089150461,0.193505934719249,0.273895671393011,-0.501569441346283,-0.215267750435272,0.0783601192373306,-0.397145034649379,-1.6898396333015,0.107346887610423,0.155248510321659,0.240739932266697,0.646544402143578,0.116360808683992,0.687277032176461,-0.262378124684531,-0.456355597447803,0.433292017596183
20,"single","1","no","<=highschool+tech","no_uni_edu","fl_edu","no_job","high","<=med","high","2","3","no_car","apartment","rent","no_tv","no_tablet","no_blog/web",0,"sometimes",5,"rarely",10,"sometimes","everyday","rarely","never","sometimes","regularly","sometimes","regularly","rarely","2","1","sometimes","run","tens","tens","few","20","no_job","mid/high",1,38,18,22,1,3.16666666666667,2.66666666666667,-0.559420130226617,-1.58295994521738,-0.920390570070104,-0.602991916652369,-0.624459170340559,-0.410510858245473,-0.400869208190212,1.16886835219764,-1.27123764424604,-0.37826363891348,-0.427874770974137,0.334092321967054,0.381470908086961,0.184936662679103,-0.321260283898579,-0.501664169444916,0.170271637219583,0.828164401192326,1.68220783110933,-0.0528287770106386,-0.0582479540128693
21,"single","4","no","BA","human/lang","fl_edu","flexible","<=med","high","<=med","1","3","1car+","apartment","rent","tv","no_tablet","no_blog/web",2,"often",10,"rarely",3,"often","everyday","regularly","rarely","regularly","regularly","sometimes","sometimes","regularly","4","2","regularly","ind","tens","tens","few","24","low:phys/sale/serv/assoc_pro","low",7,37,14,29,1.5,3.5,4,-0.784808423570384,0.0790538209284787,0.3940149656158,-0.249555082831094,1.06358752938909,1.75660684170461,1.29130998282784,0.786979474848146,-0.612969641784916,0.310028306069144,0.139691258622926,-0.0925672331635389,0.881593745962427,-0.244710404355492,0.805246106282217,-0.22394508186851,0.786814430781385,0.403386703328724,0.345221348902355,0.139336680557249,1.17195705948653
22,"single","3","no","<=highschool+tech","no_uni_edu","no_fl_edu","flexible","<=med","<=med","<=med","5","3","no_car","apartment","rent","no_tv","no_tablet","no_blog/web",0,"often",20,"rarely",0,"rarely","everyday","rarely","never","sometimes","rarely","sometimes","never","never","1","1","never","no_sport","tens","few","zero","24","low:phys/sale/serv/assoc_pro","mid/high",1,18,17,23,1.5,2.33333333333333,2.83333333333333,-0.159305677814677,-0.989508722361139,1.29068369369927,-2.66655437137259,-1.68103768343022,-1.328054891738,1.59978266610082,1.9923483945403,-2.32932278997892,-0.511670507959624,1.39960308447373,0.713289611746481,-2.64344110675735,0.866643598238488,-1.53452997656432,-2.11480735866444,-2.74849199832298,-0.235393269530822,-1.17550741561432,2.77121494459951,-1.14024510599603
23,"married","5","no","MA+","STEM/med","no_fl_edu","full","<=med","<=med","<=med","2","3","no_car","other","rent","no_tv","tablet","no_blog/web",0,"rarely",0,"often",7,"sometimes","everyday","rarely","rarely","rarely","rarely","sometimes","never","never","1","1","sometimes","rival","tens","few","few","31","high:mng/pro/self","mid/high",2,17,11,13,1,2.33333333333333,3.66666666666667,-0.632433746037717,0.757650756269059,-1.25820739605605,-2.23336633712098,0.89136476867788,-2.18985207627437,-0.417003620747932,0.696710084374089,-1.49712058431333,-2.83014628365852,0.830934255427955,0.127931512977596,-1.07681918539559,1.09852571266477,1.01706413605214,-2.30981364752927,-2.41709447632064,-0.670480416442427,-1.15415040940273,0.406736801653822,-0.759902262878587
24,"single","23","no","MA+","soc/beh","fl_edu","full","high","<=med","high","3","5","1car+","other","own","tv","tablet","no_blog/web",0,"rarely",1,"often",20,"often","everyday","rarely","never","sometimes","sometimes","sometimes","sometimes","never","5","1","regularly","ind","hundreds","hundreds","few","24","high:mng/pro/self","mid/high",4,38,20,42,5,5,1.66666666666667,-0.976273820529095,-0.735041131373542,-1.48949543260815,-0.854489384018371,-0.495117960154298,-1.45816615178329,-0.588034275587535,-1.71032198511675,1.40270668664081,-0.601503174120459,-0.141293782052883,-1.69671721470749,0.0936933143116699,-0.0130104303336417,1.40422482840876,0.292861380607444,1.50709934847095,-0.0393206404598148,0.72092800711561,-2.25053356272701,0.350043226313916
26,"married","4","no","MA+","human/lang","no_fl_edu","full","<=med","high","<=med","3","3","no_car","apartment","family","tv","no_tablet","no_blog/web",0,"often",1,"often",9,"often","not_everyday","rarely","never","sometimes","sometimes","rarely","never","regularly","5","1","regularly","rival","hundreds","hundreds","few","26","high:mng/pro/self","mid/high",4,36,19,27,1,3.16666666666667,2.66666666666667,-1.47971624567043,0.686110764593957,0.00503358211606073,-0.292922469817953,1.29581146753439,-0.508519263875187,-0.78254856425337,1.17591641947789,-0.689594920184809,-0.875961219652343,1.70244702383745,1.65746443633388,-0.257477103005645,0.535337546838893,0.977137391565655,-0.632966246595026,-0.646009845211387,-0.480726866970723,-0.860290296762231,0.557301889007376,0.765406114324616
27,"nf_rel","6","no","BA","human/lang","no_fl_edu","full","don't_know","<=med","<=med","4","3","no_car","apartment","family","tv","no_tablet","no_blog/web",1.5,"sometimes",7,"rarely",3,"often","everyday","regularly","never","regularly","sometimes","sometimes","regularly","rarely","2","1","sometimes","ind","hundreds","hundreds","few","25","high:mng/pro/self","mid/high",3,36,22,37,2,3.83333333333333,3,0.150622985415169,1.97501829163586,0.617535125109542,1.13824071655094,-0.0588061471764861,0.570263639340941,-0.0784222197277567,-0.666218126413464,-0.584312994940847,-0.180216443225727,0.923093666911958,0.161573603639522,1.06812633157283,0.3138461836251,-0.472954687571983,1.10070891592304,0.0255154370142614,-0.541838691686956,1.37721473194483,-0.784742955053629,0.836911006368267
28,"single","23","no","BA","law/biz/menag","no_fl_edu","flexible","high","high","high","1","5","no_car","apartment","own","tv","no_tablet","no_blog/web",0.5,"sometimes",5,"rarely",4,"often","everyday","regularly","regularly","regularly","regularly","regularly","regularly","regularly","2","1","regularly","run","hundreds","tens","few","23","high:mng/pro/self","low",4,37,23,37,3,5,3.33333333333333,-0.163741587966968,1.57275839167706,0.243243256317652,1.22309887953455,-0.461611468647752,0.418831738735644,0.277517088545249,-1.57677317197863,-0.947174800057526,-0.173078425671748,0.519283814542194,-1.20783514066445,1.88629113879989,1.03444336873727,-0.115025114828272,2.10107001714952,0.788504415087874,1.72869744597027,2.30059640665683,0.178012726088165,0.564151803762465
29,"nf_rel","1","no","BA","soc/beh","fl_edu","no_job","<=med","high","<=med","1","3","no_car","apartment","family","no_tv","no_tablet","no_blog/web",0.5,"rarely",1,"often",8,"rarely","everyday","rarely","rarely","sometimes","rarely","rarely","rarely","never","4","3","regularly","ind","tens","tens","few","24","no_job","low",0,31,23,37,3,3.66666666666667,2.5,0.0393443975483523,0.316450075972008,-0.205418904249418,0.353359817068978,-0.707765237350326,0.215688576659241,-0.00808593594800366,-0.849102507420589,0.203636827911597,0.670667519348074,-1.00616742964559,-1.20395306695877,-0.0195549735037516,-0.0145447935741091,0.631963923493112,0.133714948401964,-0.443709874129743,0.00211225143915712,-1.13044361511401,-1.24017996107106,0.425674001622442
30,"nf_rel","8","yes","MA+","soc/beh","no_fl_edu","full","high","high","high","5","4","1car+","apartment","own","tv","no_tablet","no_blog/web",2,"sometimes",5,"sometimes",8,"rarely","everyday","regularly","regularly","sometimes","sometimes","sometimes","rarely","rarely","2","1","sometimes","ind","hundreds","hundreds","few","27","high:mng/pro/self","mid/high",2,40,22,41,4,3.66666666666667,2.16666666666667,1.6880174524438,-1.39080034021775,-0.286193217161777,0.100008351567366,-0.417083277024085,1.17496815722317,0.973512077345667,0.875772743712033,-0.934628713755946,0.620046904223895,-1.50342164637375,0.432675004053371,-1.38347964258644,1.0055478211587,-0.566613373731849,-0.471415437514275,0.802765011050284,0.20278755892474,0.523690723653922,0.692217688387365,-0.582371602950389
31,"single","14","no","MA+","soc/beh","fl_edu","flexible","high","high","<=med","3","3","no_car","apartment","rent","no_tv","no_tablet","no_blog/web",0,"often",10,"rarely",10,"rarely","not_everyday","rarely","never","regularly","sometimes","sometimes","never","rarely","1","1","sometimes","run","tens","few","zero","31","high:mng/pro/self","mid/high",0,34,19,38,3.5,4,1.83333333333333,-0.78377610070247,0.00174273833144484,0.993037355809435,-0.717738830238618,1.13928403803381,0.214552570293048,1.33000083307677,1.50027891704899,1.38179635372987,0.724584672935099,0.340644009598461,0.659232463083748,-0.133518639709602,-1.32018464895711,0.672484373781721,-0.0753942754095603,-0.400961513248727,-0.100290209633444,0.639506453846751,0.305112705217828,0.206551554895417
33,"single","25","no","MA+","STEM/med","no_fl_edu","full","high","high","<=med","2","4","no_car","apartment","other","no_tv","no_tablet","no_blog/web",1,"sometimes",3,"often",15,"often","everyday","regularly","never","regularly","sometimes","rarely","sometimes","rarely","5","5","regularly","ind","thousands","hundreds","tens+","25","high:mng/pro/self","low",1,34,20,43,4.5,3.16666666666667,1.5,-0.197600941722406,-1.44678095418172,0.28122128084528,-2.30117214292984,1.70353636440764,0.124264277354358,-0.257321878731595,0.740415664906485,-0.766866969347108,-0.191933297300263,-0.338221868164712,-0.740428173977452,0.68581525963289,-1.30038894808643,0.410065608877735,-1.16796771166129,-0.794003716113393,-0.627538790042956,-0.0940261462569967,1.08862834688498,1.68833827660023
34,"single","24","yes","BA","law/biz/menag","no_fl_edu","full","high","<=med","<=med","3","5","1car+","other","family","tv","tablet","blog/web",1,"sometimes",7,"often",10,"often","everyday","regularly","rarely","sometimes","sometimes","rarely","regularly","regularly","2","1","regularly","run","hundreds","tens","few","24","high:mng/pro/self","mid/high",3,40,24,29,1,3,5,0.76515706638776,-0.445940799515151,-4.70287337729188,0.0517898734447934,-1.60984924132569,-2.35313942505881,-0.778796080977581,-0.663320803445333,-0.794635430341782,-1.07251897840657,-1.78992814203519,-1.47966886599505,0.396586335486494,1.10351581688624,0.0134713716109202,-1.02645647183088,2.01408707837112,-0.406531707879194,1.12846665158296,0.533200920213308,1.45330115350712
35,"nf_rel","23","no","<=highschool+tech","STEM/med","fl_edu","no_job","high","high","<=med","2","4","1car+","apartment","family","no_tv","no_tablet","no_blog/web",0,"often",15,"often",25,"often","everyday","regularly","regularly","regularly","regularly","sometimes","regularly","regularly","2","2","sometimes","ind","tens","few","few","24","no_job","mid/high",5,38,23,33,2,3.83333333333333,2.66666666666667,-0.0570726661281899,0.029509399649505,0.780446401809197,-0.464440409580795,1.05608749790113,0.713126344580573,-0.358897522321611,0.735888744455883,0.192909072780894,0.161437071427821,0.0748525556557706,0.873660599162767,-0.574199336308248,-1.15062904336301,-0.157573609217591,-0.056067838876685,-0.678419991316657,0.251445577097984,0.111792195430861,1.49350779546499,-0.251601275807615
36,"nf_rel","10","no","<=highschool+tech","human/lang","fl_edu","flexible","high","high","high","0","5","no_car","other","family","tv","no_tablet","no_blog/web",0,"sometimes",15,"often",15,"sometimes","everyday","regularly","rarely","regularly","sometimes","rarely","rarely","regularly","3","1","sometimes","ind","thousands","hundreds","tens+","25","high:mng/pro/self","low",3,36,17,45,5,4.66666666666667,1.33333333333333,0.669567416991593,1.49081994309204,-0.685787793265811,-0.286496501036452,-0.586229107625234,-0.242579468781733,-0.697970819215803,1.52006282223308,-0.318001952162884,-0.543068817344865,-1.79509842864626,1.4836927487805,0.313825525491243,-0.56839848901984,-1.26323206612872,0.767764913608238,-0.69913398483767,-0.00488860814333104,0.0498033449520873,0.609109144323711,-0.637290239268681
37,"nf_rel","11","no","<=highschool+tech","soc/beh","fl_edu","no_job","high","high","high","0","4","no_car","apartment","own","tv","tablet","no_blog/web",0,"sometimes",3,"sometimes",6,"often","everyday","regularly","rarely","regularly","sometimes","rarely","sometimes","rarely","2","3","sometimes","ind","hundreds","tens","tens+","24","no_job","low",1,20,14,27,3,3,3,0.814031220989597,1.03945946431461,0.230117285104239,-0.249555082831094,1.06358752938909,-0.00360230681221102,0.309005386530945,1.02229631980452,-0.41951583694159,0.0825880021136153,-0.227351049598711,-0.285401599242313,0.517891482229827,-0.645848230526323,1.27156549341607,-0.627725943650669,-0.377728647697121,-0.290694037793459,0.662908815706509,0.0681656368923012,0.25577607757195
38,"nf_rel","10","no","MA+","human/lang","no_fl_edu","full","high","<=med","<=med","2","3","no_car","apartment","rent","tv","tablet","no_blog/web",1,"often",15,"sometimes",65,"often","everyday","regularly","rarely","regularly","regularly","rarely","regularly","rarely","2","2","regularly","ind","hundreds","few","zero","29","high:mng/pro/self","mid/high",4,34,17,41,1.5,3.83333333333333,2.33333333333333,0.550259147449034,0.116195268144991,1.09701878318664,1.87997692785184,-0.726543009166283,1.18730317924964,0.898751497761107,-1.82918361979771,1.01653476991369,-0.853496914468112,0.720636895318396,-1.54507753367263,0.896721519769125,0.595922888121893,0.849636737708598,1.19993498608427,-0.320482988429725,-1.7197064736187,-0.58459805595765,0.213707845681976,-2.3213036815408
39,"single","1","no","<=highschool+tech","human/lang","fl_edu","no_job","high","high","high","0","3","no_car","apartment","rent","tv","no_tablet","blog/web",0,"rarely",5,"sometimes",5,"often","everyday","regularly","never","sometimes","regularly","sometimes","regularly","never","1","1","regularly","ind","hundreds","hundreds","tens+","24","no_job","low",1,31,18,37,3,4.66666666666667,2.5,0.789605047587262,-1.4716166392375,0.284271403756125,-0.378274887745154,-0.156142229398473,0.387659105424376,0.216340764615385,0.216920606522616,0.183814648251094,0.585552294704528,0.343654776359733,0.466228555978475,-0.199676474346378,0.211766341183205,0.422403592745358,-0.0331069673555134,0.515027475098769,1.396737518219,1.90363751000005,0.553303347687471,0.267956305744563
