"id","marital","timeWwa","edu","eduprog","edutime","worktime","fatheredu","motheredu","grandedu","income","lifestd","cars","hometype","homestatus","tv","tablet","moviefreq","bookfreq","pressfreq","musicfreq","theater","opera","cinema","art","livemusic","club","sportshow","sportint","football","bookquant","cdquant","artquant","age","ISCObroad","incomeclass","civic","resmob","soccont","attgen","attgiven","attdiscovered","attnoatt","tvinfo","tvlowbrow","tvhighbrow","tvpop","tvcons","moviesepic","movieshigh","movieslight","bookshigh","bookslow","booksknow","booksfant","pressgen","pressknow","presscons","presslib","pressspec","musichigh","musicmodern","musicrock","musicafro","cultcap","lifestab","wealth","cluster","can1","can2","ent_total","ent_avg","ent_wgh","ent_max","ent_min","places","fullent","connections","netcomm"
223,"relationship",21,"<=highschool+tech","human/lang","fl_edu","no_job","<=med","high","don't_know",0,4,"1car+","apartment","family","tv","tablet","rarely","sometimes","sometimes","everyday","regularly","never","regularly","sometimes","sometimes","rarely","regularly",2,2,"hundreds","hundreds","tens+",20,"no_job","low",1,9,5,3.875,3.5,3.16666666666667,2,4.42423679508632,3.76688174373213,6.51105457922358,3.92384645172633,2.89301851801095,4.11834043290141,5.14316479509391,4.78480597876867,4.37540675655583,5.43810354895804,4.03519040987535,1.5931204728086,4.47806698976721,1.29322581556989,4.21305076171258,4.11292938085584,4.12517082137074,4.63344620962472,3.70410899736943,3.20808725158427,4.38896912263168,5.06993748995295,1.92021975222632,5.44849835820005,"Studenci",5.76951043965754,5.57165485844351,6.99160881584194,0.776845423982437,1.14167351951286,1.57662122010749,0,9,1.50260352852667,82,"Main"
224,"single",1,"<=highschool+tech","human/lang","fl_edu","no_job","<=med","<=med","<=med",1,3,"no_car","other","own","tv","no_tablet","often","often","sometimes","not_everyday","rarely","never","sometimes","rarely","rarely","never","never",1,3,"tens","tens","few",20,"no_job","low",2,1,2,2.25,2.5,3.16666666666667,3.5,3.23038316023358,3.95394941628767,6.02189686884152,3.75495405262857,4.23468591046639,4.60111656670794,1.68376715089273,4.4234438245015,5.02625640195548,4.66889636395552,3.21427201494922,5.00267799607407,3.9821720699903,5.21905146765658,5.16481766099317,4.35867853760318,5.51976403232285,4.28770417138355,1.96958369548276,3.85026579166141,4.91431800150735,1.60577424980679,1.39694023182552,4.09280883207234,"Studenci",4.84254683555218,4.51784722466036,NA,NA,NA,NA,NA,0,NA,0,"None"
225,"single",3,"BA","STEM/med","fl_edu","no_job","<=med","<=med","<=med",1,3,"1car+","apartment","rent","no_tv","no_tablet","often","sometimes","often","everyday","rarely","never","sometimes","rarely","sometimes","sometimes","rarely",3,3,"tens","tens","tens+",21,"no_job","low",4,9,5,1.625,2.5,1.83333333333333,2.33333333333333,4.28606842490055,5.78822242147688,6.21485985798087,4.06172940587718,5.43360831721106,4.96424437077467,4.82390903151719,6.85921924835355,3.53509083575091,4.22766833056902,5.0061051114989,5.94677234576187,4.3404123625195,4.15380398449877,6.47725703787931,4.31065003281969,5.36955869767139,4.083787310287,5.22721791052672,4.58439540871677,5.64998891607744,3.1996519020096,2.3670840100533,3.54447724588008,"Wolne_Zawody",3.12738867510306,4.85063381700672,0,0,0,0,0,1,0,2,"None"
226,"single",1,"<=highschool+tech","human/lang","fl_edu","no_job","<=med","<=med","<=med",1,3,"no_car","apartment","rent","tv","no_tablet","often","often","sometimes","not_everyday","rarely","never","sometimes","sometimes","sometimes","never","never",1,1,"tens","few","zero",19,"no_job","low",2,0,14,1.75,1.5,2.16666666666667,3.5,3.17607022282173,5.34479449276461,5.3392716566433,5.38607928902796,2.14443000209412,4.45332744107071,4.66583768502589,3.81749886774998,6.07549148219277,3.93186609465542,2.64248913262842,5.11794660942697,3.91275265832772,4.30572866116836,3.88882342550858,3.40923930139749,4.6548837260286,4.51068200843143,3.32146631030617,2.78762649663571,2.71553777004298,1.79273508067427,2.01966792240321,3.15844752112687,"Studenci",5.18284278492926,4.70088310721372,0,0,0,0,0,1,0,0,"None"
227,"relationship",15,"BA","soc/beh","fl_edu","no_job","high","high","high",0,3,"no_car","apartment","rent","tv","tablet","often","often","rarely","not_everyday","regularly","never","sometimes","sometimes","rarely","never","never",2,1,"hundreds","few","few",23,"no_job","low",1,7,13,4,1.5,4.33333333333333,3.66666666666667,3.36272539544599,4.72723426125664,5.76580394665756,5.2695694952543,2.7973993845878,5.69487029881995,5.92381386300553,5.72996680657011,4.67151863250027,4.05917257816947,3.85741996463337,5.77129260319846,4.18486346218513,6.00020663993426,3.56144863489893,3.64476231119897,5.10287757595001,5.04347842003005,1.59919548459135,3.66624476897202,3.77315611084798,3.27517921159924,2.14711195681697,4.40222426672631,"Wolne_Zawody",3.92997523765315,4.57360314540605,4.08043161547144,1.36014387182381,1.37865145307543,1.45933088592273,1.2987949406954,3,1.42075034735717,52,"None"
228,"single",10,"<=highschool+tech","STEM/med","fl_edu","no_job","<=med","high","high",1,4,"no_car","apartment","own","tv","no_tablet","sometimes","often","rarely","everyday","rarely","never","sometimes","rarely","rarely","rarely","never",4,1,"thousands","hundreds","few",22,"no_job","low",2,6,5,4.5,1.5,3.66666666666667,4,2.34936211653661,2.05741521567345,6.69271672845554,4.16303594819771,3.08507423087176,6.40308334834385,1.27648086506259,3.99027394292676,5.33851001287379,2.641349367304,3.34374414109094,5.74169982113052,1.85613850298712,6.27784502036264,3.53298726844626,2.60840622489883,4.86334118292263,4.67895581681434,1.97308706833123,3.61185173079611,5.14675406185105,3.266007248631,1.9541503941114,4.32621798502833,"Kulturalnie_wycofani",4.38775414760489,2.22903198656625,12.1626666761488,0.935589744319141,1.23852175133376,1.57662122010749,0,13,1.43796165794017,98,"None"
229,"single",2,"<=highschool+tech","STEM/med","fl_edu","no_job","high","high","<=med",1,4,"1car+","other","rent","tv","tablet","sometimes","rarely","often","everyday","regularly","rarely","regularly","rarely","sometimes","rarely","rarely",3,2,"hundreds","hundreds","few",19,"no_job","low",0,6,5,1.125,1,1,4.33333333333333,2.92868261956534,4.26076355897852,6.51592031712881,4.065082266015,3.86920378854137,6.30229554300541,4.2758579752951,4.898643876657,5.02769664318918,4.79923440708823,4.83106640997133,5.77941690458917,4.32178607258709,6.77940750593784,3.35438511049167,4.16077603558105,5.95911448177123,5.80104922901397,2.27981062862467,5.12845012519499,5.65274252468418,4.87161679124409,1.3593133346081,5.21500134166203,"Wolne_Zawody",3.33497879681176,4.33944228975867,0,0,0,0,0,1,0,0,"None"
230,"single",3,"<=highschool+tech","human/lang","fl_edu","no_job","<=med","<=med","<=med",0,3,"no_car","apartment","rent","no_tv","tablet","often","often","sometimes","everyday","regularly","rarely","sometimes","regularly","sometimes","rarely","rarely",3,3,"hundreds","tens","zero",21,"no_job","low",3,9,10,2.625,1.5,3.16666666666667,2.5,2.00292168776327,4.73655234726943,5.93634841997763,3.98570358670141,2.07876084959854,5.72122913605294,4.67744956083837,4.19319327399362,6.49465857069046,4.1854402871109,5.19655021581499,3.40369043173059,4.21390466671463,4.42007840838569,3.44745012737591,3.85471868975421,3.79891827289454,6.20462073827318,3.16778648722655,4.34418608128626,3.45194332868546,4.20874658865981,1.8835112108647,2.92765311360504,"Wolne_Zawody",3.78048955761176,4.1711156330927,6.23299741127479,1.03883290187913,1.20612988548856,1.48547529722733,0,6,1.42247511759146,45,"None"
231,"relationship",6,"BA","soc/beh","no_fl_edu","no_job","<=med","high","high",1,3,"no_car","apartment","rent","tv","tablet","sometimes","sometimes","sometimes","not_everyday","rarely","never","sometimes","rarely","rarely","never","never",1,1,"hundreds","few","zero",24,"no_job","low",0,10,8,3.75,1.5,3.16666666666667,3.83333333333333,4.28946512280921,4.51213715671097,5.37666310578225,5.0959887846634,3.06578520733021,4.57939008555531,4.37467714270793,4.00942488594961,4.21734532441693,4.42710314399448,5.43341931406964,2.84329633823272,4.76715304696623,4.44762744192029,3.13090672573977,4.48596239774568,4.55269581585777,4.30899285955722,2.75461230957059,4.34706344635789,4.75492162064454,2.0093189664857,3.09873474115782,4.79029597396152,"Studenci",5.48173319306969,4.837433129136,7.89647414918614,0.789647414918614,1.0009644626086,1.52192809488736,0,10,1.20917599764073,37,"None"
232,"single",19,"BA","human/lang","fl_edu","flexible","high","high","high",0,4,"no_car","apartment","own","tv","tablet","sometimes","often","often","everyday","regularly","regularly","sometimes","sometimes","sometimes","rarely","rarely",3,2,"hundreds","tens","tens+",19,"low:phys/sale/serv/assoc_pro","low",4,13,13,4.5,3.5,4.16666666666667,2.83333333333333,3.84329371859026,3.81600956259609,5.73346607550893,3.20610484050609,3.76502828795686,5.70152589089036,4.24972966113448,5.5507253278969,6.10777997976364,4.55299371169789,4.88764984851738,5.50300802777368,4.28828795173279,5.48022355962916,3.2686170842369,4.4309250428924,5.16984633666112,5.77382427920681,3.56324039972117,4.08456213951812,4.96425419560172,6.00374676932694,3.39513964574421,3.00078598706476,"Wolne_Zawody",2.50230163380815,4.11750232890082,14.1380324698748,0.883627029367174,1.19896471063425,1.57662122010749,0,16,1.51539698252736,112,"Main"
233,"single",2,"<=highschool+tech","human/lang","fl_edu","no_job","high","high","high",2,4,"no_car","apartment","rent","no_tv","no_tablet","sometimes","often","sometimes","everyday","regularly","rarely","regularly","sometimes","rarely","sometimes","never",1,2,"hundreds","hundreds","zero",21,"no_job","mid/high",3,9,6,3.25,1.5,3.33333333333333,1.5,2.23380474049599,3.11237068929015,6.49749741611053,4.10661344930636,3.68095795947208,6.43616639724374,5.05108785979365,4.88715640319804,6.65313095796697,4.43631974689027,4.72382177560474,4.68598549500904,3.39041160791373,5.2910090003346,4.36095000410466,2.81373053968686,3.7346374012659,6.17221773498876,1.1631114753615,3.11577431802674,2.84950805892688,5.03553641449867,3.04862271547001,2.71376737220468,"Wolne_Zawody",3.47134040263137,4.11855531160677,9.36825484537812,1.17103185567227,1.3448620600802,1.57662122010749,0,8,1.51851108040079,108,"None"
234,"single",20,"<=highschool+tech","human/lang","fl_edu","no_job","high","high","high",0,5,"no_car","apartment","family","tv","tablet","sometimes","often","rarely","not_everyday","regularly","rarely","sometimes","sometimes","sometimes","regularly","regularly",4,1,"hundreds","tens","few",20,"no_job","low",3,9,9,2.25,1,3,4.16666666666667,1.69301782957513,5.16248248241998,6.17338282323973,5.44061962321169,3.100553003696,6.31006225160406,3.48890630386544,4.26762680473233,6.18747526644887,3.52750057864738,5.52480792416083,4.31291624365933,3.13946706495109,5.80423895173896,2.7270519836612,4.51279787324357,5.40765243759854,4.79516111188961,1.52052544816992,5.01785377368441,3.9330618591384,5.10160251114916,1.53882807228221,4.2982633358812,"Wolne_Zawody",3.78494125083337,3.88066091732523,3.40264777965845,0.850661944914612,1.13685113181636,1.45933088592273,0,4,1.43202911352225,46,"None"
235,"relationship",1,"<=highschool+tech","law/biz/menag","fl_edu","no_job","<=med","high","high",1,4,"no_car","apartment","rent","tv","tablet","rarely","rarely","rarely","everyday","rarely","rarely","sometimes","sometimes","rarely","sometimes","never",3,4,"tens","few","zero",24,"no_job","low",0,5,3,1.875,1,2.83333333333333,4.33333333333333,5.61485915546752,5.04108389171615,3.22124178425154,4.84552162418528,3.36093129461919,4.28656526376166,4.72576911277399,4.04681968708196,3.52452609790609,3.93668782532215,3.46683483634151,4.88775245609724,4.32022101715958,4.31089862782325,3.90501054983315,2.83311893954893,5.63106521081749,3.92131668478834,3.75751800478257,3.5430481059709,4.45689805518929,2.53355031846043,1.91086907532757,4.72270672470771,"Studenci",5.68161792763166,4.75675963842399,0,0,0,0,0,1,0,0,"None"
236,"relationship",5,"<=highschool+tech","human/lang","fl_edu","no_job","high","high","don't_know",1,4,"no_car","apartment","rent","no_tv","tablet","sometimes","sometimes","rarely","not_everyday","regularly","rarely","regularly","rarely","sometimes","never","never",1,1,"hundreds","hundreds","zero",19,"no_job","low",2,5,7,1.25,1,2.83333333333333,3.5,2.55990051131743,1.54926274067954,5.49431580580501,3.7826091461029,2.52751100755899,5.00768405974178,4.53445101880342,3.54736154249059,4.83211671773855,4.31319381855627,2.6352020391694,2.27423856113172,2.03622905246072,5.53689633588682,4.17698178058913,3.8984308063172,5.30797098527165,4.87091281172965,2.04745532215369,3.17346984738538,2.66837811126679,3.72742124657898,2.10226183897464,3.16532238806934,"Kulturalnie_wycofani",5.55994595139526,3.59681998308069,0,0,0,0,0,1,0,0,"None"
237,"single",2,"<=highschool+tech","no_uni_edu","fl_edu","no_job","high","high","don't_know",2,3,"no_car","apartment","rent","no_tv","tablet","often","often","sometimes","everyday","rarely","never","sometimes","rarely","rarely","never","never",1,1,"hundreds","few","zero",21,"no_job","mid/high",0,5,0,1.875,2,1.83333333333333,3.66666666666667,3.97781123988738,1.67411819113765,3.43729062524726,1.77070053696688,4.41981868865537,3.41822110103664,2.29129905715875,5.56678449234638,2.34688819658538,2.68895754176307,4.01300627036632,3.2765056192684,2.28311638124685,4.86701678736022,1.92483187196165,3.94544087045924,4.73718506534127,4.5072994656815,5.47546075082903,4.60684070319093,2.57583805526175,2.38244602250529,2.26948994730937,3.64905298601749,"Kulturalnie_wycofani",5.46187707112236,1,NA,NA,NA,NA,NA,0,NA,0,"None"
238,"relationship",6,"MA+","STEM/med","fl_edu","job","<=med","<=med","<=med",2,3,"no_car","apartment","rent","tv","no_tablet","sometimes","rarely","often","not_everyday","rarely","never","regularly","rarely","rarely","never","never",1,1,"tens","few","zero",26,"high:mng/pro/self","mid/high",1,4,3,3.875,2.5,3,2.66666666666667,3.31717239617107,4.63810509793351,5.6312559986182,4.18603332135875,1.54095068407536,4.67767216248505,3.51372538040394,4.93957264648541,4.05291809228616,3.77266187705796,5.25697820906344,4.54078167597129,4.57029821140449,5.10686303362247,1.27655580141955,5.26952362274582,3.38561247028429,3.215433187668,3.43583546672058,3.30120671455746,2.48662896151412,1.21414862619067,5.61038186265734,4.16377516639459,"Kulturalnie_wycofani",5.20092142722563,3.8958945427586,8.703182989522,1.243311855646,1.34029789647346,1.49669176167996,0.881290899230693,7,1.49832639194323,104,"Main"
240,"single",4,"BA","soc/beh","fl_edu","flexible","<=med","<=med","high",1,4,"no_car","apartment","rent","tv","no_tablet","rarely","sometimes","rarely","everyday","rarely","never","sometimes","rarely","sometimes","rarely","never",3,3,"tens","tens","few",23,"low:phys/sale/serv/assoc_pro","low",2,12,7,3.5,3,3.5,3,4.38587199367557,4.45926216026883,5.87113179436136,4.53701244402732,4.04033750215117,4.47966053989533,5.25161727869912,3.45137633022745,4.76445573562065,4.20982263418454,3.28284699260315,3.45119436491047,4.49443368296133,4.76613085525006,4.65307998315872,4.81229664008865,4.95659441865366,4.76701971181699,2.19714532581013,4.99777313778307,4.71544664372676,2.29837367294155,3.99283198504502,1.88708789312037,"Studenci",4.37562255892482,4.98541425414224,9.51229299653521,0.864753908775928,1.12447989635718,1.45914791702724,0,11,1.50987183719396,68,"None"
